100 100
1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            2.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            3.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            1.00000            4.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            1.00000            1.00000            5.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            1.00000            1.00000            1.00000            6.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            7.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            8.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            9.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            10.0000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            1.00000            
